kolesa_id,body_type,img_filename,target
222675068,Кроссовер,222675068.webp,1
216858342,Кроссовер,216858342.webp,1
221709659,Седан,221709659.webp,0
221334570,Кроссовер,221334570.webp,1
193211090,Седан,193211090.webp,0
205015313,Внедорожник,205015313.webp,1
222020011,Кроссовер,222020011.webp,1
220345167,Седан,220345167.webp,0
220047157,Седан,220047157.webp,0
219207051,Кроссовер,219207051.webp,1
203040478,Седан,203040478.webp,0
222680672,Кроссовер,222680672.webp,1
203521621,Внедорожник,203521621.webp,1
222680653,Седан,222680653.webp,0
222553170,Седан,222553170.webp,0
207139708,Кроссовер,207139708.webp,1
214305605,Седан,214305605.webp,0
212467181,Кроссовер,212467181.webp,1
222904629,Седан,222904629.webp,0
219953214,Седан,219953214.webp,0
182946970,Кроссовер,182946970.webp,1
202047158,Седан,202047158.webp,0
222284037,Кроссовер,222284037.webp,1
218066582,Седан,218066582.webp,0
221520028,Седан,221520028.webp,0
222627767,Седан,222627767.webp,0
221527019,Седан,221527019.webp,0
220765667,Седан,220765667.webp,0
204599449,Седан,204599449.webp,0
173455571,Седан,173455571.webp,0
212540101,Седан,212540101.webp,0
219446479,Седан,219446479.webp,0
222824793,Седан,222824793.webp,0
202524638,Кроссовер,202524638.webp,1
218250525,Кроссовер,218250525.webp,1
222831987,Седан,222831987.webp,0
219634907,Седан,219634907.webp,0
222736195,Кроссовер,222736195.webp,1
214276138,Кроссовер,214276138.webp,1
217560925,Кроссовер,217560925.webp,1
217651028,Кроссовер,217651028.webp,1
220256424,Седан,220256424.webp,0
192207452,Седан,192207452.webp,0
222672563,Седан,222672563.webp,0
210269853,Внедорожник,210269853.webp,1
221170897,Кроссовер,221170897.webp,1
222835244,Седан,222835244.webp,0
222192218,Кроссовер,222192218.webp,1
222866622,Кроссовер,222866622.webp,1
211486146,Кроссовер,211486146.webp,1
222736810,Кроссовер,222736810.webp,1
222347783,Седан,222347783.webp,0
218959944,Седан,218959944.webp,0
222904470,Внедорожник,222904470.webp,1
210688464,Внедорожник,210688464.webp,1
222106362,Кроссовер,222106362.webp,1
222541261,Седан,222541261.webp,0
221173103,Седан,221173103.webp,0
218391519,Седан,218391519.webp,0
218215262,Седан,218215262.webp,0
222827054,Седан,222827054.webp,0
209981143,Кроссовер,209981143.webp,1
222333188,Седан,222333188.webp,0
222905750,Седан,222905750.webp,0
222322616,Седан,222322616.webp,0
221663707,Седан,221663707.webp,0
213471017,Седан,213471017.webp,0
222904259,Кроссовер,222904259.webp,1
222309815,Седан,222309815.webp,0
222263467,Кроссовер,222263467.webp,1
220643018,Кроссовер,220643018.webp,1
222917038,Седан,222917038.webp,0
219701967,Седан,219701967.webp,0
222206404,Седан,222206404.webp,0
219275823,Седан,219275823.webp,0
221871558,Седан,221871558.webp,0
222358155,Седан,222358155.webp,0
221574590,Седан,221574590.webp,0
222748307,Седан,222748307.webp,0
222939198,Седан,222939198.webp,0
220745231,Седан,220745231.webp,0
218005752,Седан,218005752.webp,0
222828208,Седан,222828208.webp,0
222806582,Седан,222806582.webp,0
217665628,Седан,217665628.webp,0
221092928,Седан,221092928.webp,0
222097274,Седан,222097274.webp,0
216268751,Седан,216268751.webp,0
222635279,Седан,222635279.webp,0
222713757,Седан,222713757.webp,0
222666336,Седан,222666336.webp,0
222488336,Седан,222488336.webp,0
222886183,Седан,222886183.webp,0
220225707,Седан,220225707.webp,0
198113009,Седан,198113009.webp,0
222753130,Седан,222753130.webp,0
222046964,Кроссовер,222046964.webp,1
222823912,Седан,222823912.webp,0
222824511,Седан,222824511.webp,0
199538795,Кроссовер,199538795.webp,1
222173181,Седан,222173181.webp,0
222147776,Седан,222147776.webp,0
222696151,Кроссовер,222696151.webp,1
220765818,Седан,220765818.webp,0
222938488,Седан,222938488.webp,0
210940439,Седан,210940439.webp,0
222045534,Кроссовер,222045534.webp,1
220529191,Внедорожник,220529191.webp,1
214525983,Седан,214525983.webp,0
222805822,Седан,222805822.webp,0
139600414,Седан,139600414.webp,0
203919657,Кроссовер,203919657.webp,1
219392732,Седан,219392732.webp,0
216194253,Кроссовер,216194253.webp,1
220930857,Седан,220930857.webp,0
222867210,Кроссовер,222867210.webp,1
194384010,Внедорожник,194384010.webp,1
219249274,Седан,219249274.webp,0
222926910,Кроссовер,222926910.webp,1
222942610,Седан,222942610.webp,0
215109356,Внедорожник,215109356.webp,1
196985024,Седан,196985024.webp,0
219458672,Кроссовер,219458672.webp,1
221810251,Кроссовер,221810251.webp,1
198158798,Кроссовер,198158798.webp,1
208342616,Седан,208342616.webp,0
217133114,Седан,217133114.webp,0
222941793,Седан,222941793.webp,0
185217037,Седан,185217037.webp,0
216530409,Седан,216530409.webp,0
201951413,Седан,201951413.webp,0
218039629,Кроссовер,218039629.webp,1
222689842,Седан,222689842.webp,0
222456886,Седан,222456886.webp,0
222201846,Седан,222201846.webp,0
178771091,Седан,178771091.webp,0
219860522,Седан,219860522.webp,0
219966326,Седан,219966326.webp,0
216153554,Седан,216153554.webp,0
222414008,Седан,222414008.webp,0
216607859,Внедорожник,216607859.webp,1
222652628,Седан,222652628.webp,0
222185439,Седан,222185439.webp,0
221981058,Седан,221981058.webp,0
220814401,Седан,220814401.webp,0
222377821,Седан,222377821.webp,0
222627532,Седан,222627532.webp,0
221944573,Седан,221944573.webp,0
220073936,Внедорожник,220073936.webp,1
221787068,Седан,221787068.webp,0
220354438,Седан,220354438.webp,0
218694078,Седан,218694078.webp,0
221637595,Седан,221637595.webp,0
220937846,Седан,220937846.webp,0
220768966,Седан,220768966.webp,0
219750864,Седан,219750864.webp,0
221862309,Седан,221862309.webp,0
222640863,Внедорожник,222640863.webp,1
212758966,Седан,212758966.webp,0
222427516,Седан,222427516.webp,0
215304462,Седан,215304462.webp,0
193458606,Седан,193458606.webp,0
222064275,Седан,222064275.webp,0
222656298,Седан,222656298.webp,0
222378613,Седан,222378613.webp,0
221798328,Седан,221798328.webp,0
222671143,Седан,222671143.webp,0
222674516,Седан,222674516.webp,0
212669937,Седан,212669937.webp,0
218840153,Кроссовер,218840153.webp,1
214160927,Седан,214160927.webp,0
207852592,Седан,207852592.webp,0
222286074,Седан,222286074.webp,0
221363631,Седан,221363631.webp,0
220372556,Внедорожник,220372556.webp,1
214430378,Кроссовер,214430378.webp,1
221884709,Седан,221884709.webp,0
222049845,Внедорожник,222049845.webp,1
188349486,Седан,188349486.webp,0
222680627,Седан,222680627.webp,0
222156975,Седан,222156975.webp,0
221963992,Седан,221963992.webp,0
219256833,Седан,219256833.webp,0
219168654,Кроссовер,219168654.webp,1
220351750,Седан,220351750.webp,0
217539040,Седан,217539040.webp,0
220333108,Седан,220333108.webp,0
220488606,Седан,220488606.webp,0
222657760,Внедорожник,222657760.webp,1
216637793,Седан,216637793.webp,0
222570763,Седан,222570763.webp,0
164592255,Седан,164592255.webp,0
205746243,Седан,205746243.webp,0
218037142,Седан,218037142.webp,0
222423949,Седан,222423949.webp,0
206938035,Кроссовер,206938035.webp,1
221288816,Внедорожник,221288816.webp,1
196733596,Седан,196733596.webp,0
222697292,Седан,222697292.webp,0
222696727,Седан,222696727.webp,0
194789657,Седан,194789657.webp,0
222696421,Седан,222696421.webp,0
221868876,Седан,221868876.webp,0
216447339,Седан,216447339.webp,0
222566704,Седан,222566704.webp,0
222562531,Седан,222562531.webp,0
191903101,Седан,191903101.webp,0
217034964,Кроссовер,217034964.webp,1
214546281,Седан,214546281.webp,0
222559999,Седан,222559999.webp,0
169864807,Седан,169864807.webp,0
171192167,Кроссовер,171192167.webp,1
210594141,Седан,210594141.webp,0
212622848,Седан,212622848.webp,0
221972131,Седан,221972131.webp,0
222558587,Седан,222558587.webp,0
220276465,Седан,220276465.webp,0
219763311,Седан,219763311.webp,0
222544184,Седан,222544184.webp,0
184904802,Седан,184904802.webp,0
214857828,Седан,214857828.webp,0
220679548,Седан,220679548.webp,0
221213115,Седан,221213115.webp,0
221651332,Седан,221651332.webp,0
222554747,Седан,222554747.webp,0
180614311,Седан,180614311.webp,0
222551258,Седан,222551258.webp,0
222548683,Седан,222548683.webp,0
219533959,Седан,219533959.webp,0
197865758,Седан,197865758.webp,0
209840859,Седан,209840859.webp,0
219529335,Седан,219529335.webp,0
222543759,Седан,222543759.webp,0
196850694,Седан,196850694.webp,0
222543501,Седан,222543501.webp,0
221178049,Седан,221178049.webp,0
207095290,Седан,207095290.webp,0
216192360,Седан,216192360.webp,0
220258511,Седан,220258511.webp,0
222541216,Седан,222541216.webp,0
178255772,Седан,178255772.webp,0
182595221,Седан,182595221.webp,0
205433549,Седан,205433549.webp,0
218907213,Седан,218907213.webp,0
210952610,Седан,210952610.webp,0
202719708,Седан,202719708.webp,0
217127370,Седан,217127370.webp,0
198453709,Седан,198453709.webp,0
219490886,Седан,219490886.webp,0
217407669,Седан,217407669.webp,0
219490659,Кроссовер,219490659.webp,1
222534601,Седан,222534601.webp,0
208229384,Седан,208229384.webp,0
221809795,Седан,221809795.webp,0
222534284,Седан,222534284.webp,0
220190337,Седан,220190337.webp,0
222534233,Седан,222534233.webp,0
195780665,Седан,195780665.webp,0
221842586,Седан,221842586.webp,0
193685423,Седан,193685423.webp,0
209850338,Кроссовер,209850338.webp,1
209811035,Кроссовер,209811035.webp,1
222150848,Кроссовер,222150848.webp,1
221413616,Седан,221413616.webp,0
222428149,Седан,222428149.webp,0
222424187,Седан,222424187.webp,0
222424020,Седан,222424020.webp,0
222226342,Седан,222226342.webp,0
222422627,Седан,222422627.webp,0
220586116,Седан,220586116.webp,0
222073811,Седан,222073811.webp,0
221865038,Седан,221865038.webp,0
222417142,Седан,222417142.webp,0
206975183,Седан,206975183.webp,0
221966393,Кроссовер,221966393.webp,1
221951103,Седан,221951103.webp,0
222067515,Кроссовер,222067515.webp,1
133590882,Кроссовер,133590882.webp,1
222066243,Кроссовер,222066243.webp,1
221911399,Седан,221911399.webp,0
222386229,Седан,222386229.webp,0
220297595,Седан,220297595.webp,0
221880446,Седан,221880446.webp,0
221190445,Седан,221190445.webp,0
220794233,Седан,220794233.webp,0
220467486,Седан,220467486.webp,0
222327836,Седан,222327836.webp,0
222034163,Седан,222034163.webp,0
220331342,Внедорожник,220331342.webp,1
221747298,Седан,221747298.webp,0
202715360,Седан,202715360.webp,0
214829706,Седан,214829706.webp,0
221774237,Седан,221774237.webp,0
221881805,Внедорожник,221881805.webp,1
218940584,Седан,218940584.webp,0
221698998,Седан,221698998.webp,0
202606142,Внедорожник,202606142.webp,1
221429222,Седан,221429222.webp,0
222214839,Седан,222214839.webp,0
222212232,Седан,222212232.webp,0
222183659,Седан,222183659.webp,0
222143431,Седан,222143431.webp,0
212591342,Седан,212591342.webp,0
222073997,Седан,222073997.webp,0
176709529,Седан,176709529.webp,0
218130203,Кроссовер,218130203.webp,1
221078774,Седан,221078774.webp,0
218967751,Седан,218967751.webp,0
221434241,Седан,221434241.webp,0
214780411,Седан,214780411.webp,0
222210101,Седан,222210101.webp,0
216609356,Седан,216609356.webp,0
220220748,Седан,220220748.webp,0
222396644,Седан,222396644.webp,0
222385655,Седан,222385655.webp,0
217979123,Седан,217979123.webp,0
219628527,Внедорожник,219628527.webp,1
199961611,Седан,199961611.webp,0
222173961,Седан,222173961.webp,0
222029211,Седан,222029211.webp,0
222324353,Седан,222324353.webp,0
222072588,Седан,222072588.webp,0
222286459,Седан,222286459.webp,0
222393036,Седан,222393036.webp,0
221822514,Седан,221822514.webp,0
218595619,Кроссовер,218595619.webp,1
221496676,Седан,221496676.webp,0
220953909,Седан,220953909.webp,0
203480123,Седан,203480123.webp,0
222312661,Седан,222312661.webp,0
222359484,Седан,222359484.webp,0
219828199,Кроссовер,219828199.webp,1
222322766,Седан,222322766.webp,0
221130798,Седан,221130798.webp,0
220147654,Седан,220147654.webp,0
222161058,Кроссовер,222161058.webp,1
222092696,Седан,222092696.webp,0
221035895,Седан,221035895.webp,0
215115932,Седан,215115932.webp,0
222257102,Седан,222257102.webp,0
221443502,Кроссовер,221443502.webp,1
221420373,Седан,221420373.webp,0
222396108,Седан,222396108.webp,0
194607053,Внедорожник,194607053.webp,1
221491740,Седан,221491740.webp,0
222342531,Седан,222342531.webp,0
221613499,Седан,221613499.webp,0
222154375,Седан,222154375.webp,0
216174515,Седан,216174515.webp,0
220019737,Внедорожник,220019737.webp,1
218836702,Внедорожник,218836702.webp,1
216686513,Внедорожник,216686513.webp,1
222291075,Седан,222291075.webp,0
218387737,Седан,218387737.webp,0
221649770,Кроссовер,221649770.webp,1
213448343,Внедорожник,213448343.webp,1
218809665,Седан,218809665.webp,0
215417751,Седан,215417751.webp,0
213463009,Седан,213463009.webp,0
214496407,Седан,214496407.webp,0
211598722,Внедорожник,211598722.webp,1
212871446,Внедорожник,212871446.webp,1
217704701,Внедорожник,217704701.webp,1
200370265,Седан,200370265.webp,0
222003104,Кроссовер,222003104.webp,1
222089212,Седан,222089212.webp,0
198677793,Внедорожник,198677793.webp,1
218500770,Седан,218500770.webp,0
220423181,Кроссовер,220423181.webp,1
221782895,Седан,221782895.webp,0
221231592,Седан,221231592.webp,0
222045174,Седан,222045174.webp,0
213848097,Кроссовер,213848097.webp,1
218861923,Кроссовер,218861923.webp,1
210097896,Седан,210097896.webp,0
218712949,Седан,218712949.webp,0
218841965,Седан,218841965.webp,0
221763125,Седан,221763125.webp,0
222322485,Седан,222322485.webp,0
215004549,Седан,215004549.webp,0
222296049,Внедорожник,222296049.webp,1
219315621,Седан,219315621.webp,0
220747930,Внедорожник,220747930.webp,1
222169730,Седан,222169730.webp,0
221868065,Седан,221868065.webp,0
179057085,Кроссовер,179057085.webp,1
221404534,Седан,221404534.webp,0
221336007,Седан,221336007.webp,0
216382628,Внедорожник,216382628.webp,1
182879366,Седан,182879366.webp,0
220663548,Кроссовер,220663548.webp,1
210254672,Кроссовер,210254672.webp,1
221643707,Седан,221643707.webp,0
218145116,Седан,218145116.webp,0
219224863,Седан,219224863.webp,0
215901350,Седан,215901350.webp,0
221549088,Внедорожник,221549088.webp,1
221291067,Седан,221291067.webp,0
206806873,Седан,206806873.webp,0
218104765,Седан,218104765.webp,0
216215357,Седан,216215357.webp,0
216383134,Внедорожник,216383134.webp,1
220177941,Седан,220177941.webp,0
221866212,Седан,221866212.webp,0
222258774,Седан,222258774.webp,0
221337303,Седан,221337303.webp,0
221983168,Внедорожник,221983168.webp,1
222360918,Внедорожник,222360918.webp,1
219614946,Седан,219614946.webp,0
221956391,Внедорожник,221956391.webp,1
221176340,Седан,221176340.webp,0
221949489,Седан,221949489.webp,0
221234380,Седан,221234380.webp,0
196478367,Седан,196478367.webp,0
222319508,Седан,222319508.webp,0
221196329,Седан,221196329.webp,0
222313490,Седан,222313490.webp,0
221853907,Седан,221853907.webp,0
221630152,Седан,221630152.webp,0
219035235,Кроссовер,219035235.webp,1
222205715,Седан,222205715.webp,0
220565137,Внедорожник,220565137.webp,1
222262021,Седан,222262021.webp,0
220476582,Внедорожник,220476582.webp,1
160578785,Седан,160578785.webp,0
222025729,Внедорожник,222025729.webp,1
217413969,Седан,217413969.webp,0
221795385,Кроссовер,221795385.webp,1
220133498,Внедорожник,220133498.webp,1
222079253,Седан,222079253.webp,0
220679146,Седан,220679146.webp,0
221177431,Седан,221177431.webp,0
222177120,Внедорожник,222177120.webp,1
221354352,Кроссовер,221354352.webp,1
220238462,Внедорожник,220238462.webp,1
221268376,Седан,221268376.webp,0
221172749,Внедорожник,221172749.webp,1
222064961,Седан,222064961.webp,0
170035271,Кроссовер,170035271.webp,1
219552085,Седан,219552085.webp,0
221928083,Внедорожник,221928083.webp,1
221897361,Седан,221897361.webp,0
216709465,Кроссовер,216709465.webp,1
221860442,Седан,221860442.webp,0
222100505,Внедорожник,222100505.webp,1
221697977,Внедорожник,221697977.webp,1
219855456,Седан,219855456.webp,0
221766737,Седан,221766737.webp,0
222446175,Седан,222446175.webp,0
192795345,Седан,192795345.webp,0
222451755,Внедорожник,222451755.webp,1
221821700,Внедорожник,221821700.webp,1
221058933,Внедорожник,221058933.webp,1
222413199,Седан,222413199.webp,0
219932571,Кроссовер,219932571.webp,1
222008528,Внедорожник,222008528.webp,1
221983473,Седан,221983473.webp,0
206038726,Седан,206038726.webp,0
218811560,Седан,218811560.webp,0
222398212,Седан,222398212.webp,0
196094670,Седан,196094670.webp,0
221902618,Седан,221902618.webp,0
218803400,Внедорожник,218803400.webp,1
221868155,Седан,221868155.webp,0
185173394,Внедорожник,185173394.webp,1
218604976,Седан,218604976.webp,0
221841724,Седан,221841724.webp,0
219562131,Седан,219562131.webp,0
222085813,Седан,222085813.webp,0
221060061,Седан,221060061.webp,0
220991073,Седан,220991073.webp,0
221517361,Седан,221517361.webp,0
222255003,Седан,222255003.webp,0
222310783,Седан,222310783.webp,0
215893807,Седан,215893807.webp,0
222287591,Седан,222287591.webp,0
220540897,Седан,220540897.webp,0
213268229,Внедорожник,213268229.webp,1
214652232,Седан,214652232.webp,0
219078395,Кроссовер,219078395.webp,1
221207102,Седан,221207102.webp,0
219213962,Кроссовер,219213962.webp,1
212551844,Внедорожник,212551844.webp,1
222446272,Внедорожник,222446272.webp,1
222271118,Седан,222271118.webp,0
221687140,Седан,221687140.webp,0
222160870,Седан,222160870.webp,0
221726697,Седан,221726697.webp,0
221798728,Седан,221798728.webp,0
221830327,Седан,221830327.webp,0
212462289,Внедорожник,212462289.webp,1
222022590,Кроссовер,222022590.webp,1
181265615,Внедорожник,181265615.webp,1
221157846,Внедорожник,221157846.webp,1
221150027,Кроссовер,221150027.webp,1
215491773,Внедорожник,215491773.webp,1
222233477,Внедорожник,222233477.webp,1
222209439,Седан,222209439.webp,0
183172960,Кроссовер,183172960.webp,1
222413852,Седан,222413852.webp,0
222107560,Внедорожник,222107560.webp,1
174978821,Седан,174978821.webp,0
222097116,Седан,222097116.webp,0
222096396,Внедорожник,222096396.webp,1
222428056,Внедорожник,222428056.webp,1
220809029,Кроссовер,220809029.webp,1
220444072,Внедорожник,220444072.webp,1
221868426,Седан,221868426.webp,0
221374899,Седан,221374899.webp,0
220875260,Внедорожник,220875260.webp,1
220712276,Седан,220712276.webp,0
219958706,Седан,219958706.webp,0
221685281,Кроссовер,221685281.webp,1
219261875,Внедорожник,219261875.webp,1
216558048,Кроссовер,216558048.webp,1
222449956,Седан,222449956.webp,0
222438646,Седан,222438646.webp,0
222306370,Кроссовер,222306370.webp,1
221834970,Седан,221834970.webp,0
222283463,Внедорожник,222283463.webp,1
220125817,Кроссовер,220125817.webp,1
221813403,Внедорожник,221813403.webp,1
211614294,Внедорожник,211614294.webp,1
197099345,Внедорожник,197099345.webp,1
221760245,Седан,221760245.webp,0
221343807,Седан,221343807.webp,0
221798706,Внедорожник,221798706.webp,1
221959904,Кроссовер,221959904.webp,1
221451242,Внедорожник,221451242.webp,1
106758352,Седан,106758352.webp,0
214570198,Седан,214570198.webp,0
189502189,Седан,189502189.webp,0
222103219,Седан,222103219.webp,0
222295441,Седан,222295441.webp,0
221081514,Седан,221081514.webp,0
220948646,Седан,220948646.webp,0
219572945,Седан,219572945.webp,0
221559100,Седан,221559100.webp,0
221620669,Седан,221620669.webp,0
213168432,Внедорожник,213168432.webp,1
222461559,Седан,222461559.webp,0
222275956,Внедорожник,222275956.webp,1
222229498,Седан,222229498.webp,0
191726490,Кроссовер,191726490.webp,1
221762533,Кроссовер,221762533.webp,1
216054915,Внедорожник,216054915.webp,1
222183899,Кроссовер,222183899.webp,1
222462866,Седан,222462866.webp,0
220901396,Седан,220901396.webp,0
221869077,Седан,221869077.webp,0
161823992,Кроссовер,161823992.webp,1
221830453,Седан,221830453.webp,0
219467243,Кроссовер,219467243.webp,1
215954283,Седан,215954283.webp,0
221267398,Внедорожник,221267398.webp,1
213082784,Седан,213082784.webp,0
216956361,Кроссовер,216956361.webp,1
222030244,Седан,222030244.webp,0
222398688,Внедорожник,222398688.webp,1
222017174,Седан,222017174.webp,0
215957587,Кроссовер,215957587.webp,1
221069571,Седан,221069571.webp,0
221169778,Внедорожник,221169778.webp,1
221096281,Седан,221096281.webp,0
219386686,Седан,219386686.webp,0
221067184,Кроссовер,221067184.webp,1
221066042,Внедорожник,221066042.webp,1
222458630,Седан,222458630.webp,0
218239834,Внедорожник,218239834.webp,1
222102985,Седан,222102985.webp,0
222461630,Внедорожник,222461630.webp,1
222458864,Седан,222458864.webp,0
222116610,Седан,222116610.webp,0
222399904,Седан,222399904.webp,0
171086990,Внедорожник,171086990.webp,1
220256033,Седан,220256033.webp,0
220165188,Внедорожник,220165188.webp,1
222386726,Внедорожник,222386726.webp,1
221770318,Кроссовер,221770318.webp,1
222374702,Седан,222374702.webp,0
210601944,Внедорожник,210601944.webp,1
221386864,Седан,221386864.webp,0
221892453,Седан,221892453.webp,0
189201180,Седан,189201180.webp,0
221783543,Внедорожник,221783543.webp,1
222237291,Внедорожник,222237291.webp,1
221876034,Седан,221876034.webp,0
221851000,Седан,221851000.webp,0
221847495,Седан,221847495.webp,0
222210049,Внедорожник,222210049.webp,1
222328072,Внедорожник,222328072.webp,1
222298254,Седан,222298254.webp,0
197979818,Кроссовер,197979818.webp,1
218355450,Кроссовер,218355450.webp,1
203467978,Кроссовер,203467978.webp,1
215095366,Седан,215095366.webp,0
222176839,Седан,222176839.webp,0
221711816,Седан,221711816.webp,0
221525778,Внедорожник,221525778.webp,1
222238602,Внедорожник,222238602.webp,1
220176926,Кроссовер,220176926.webp,1
214135296,Внедорожник,214135296.webp,1
219047217,Седан,219047217.webp,0
215228007,Внедорожник,215228007.webp,1
221326586,Внедорожник,221326586.webp,1
222323391,Внедорожник,222323391.webp,1
221099737,Внедорожник,221099737.webp,1
221190956,Седан,221190956.webp,0
220259262,Седан,220259262.webp,0
220465938,Седан,220465938.webp,0
220833309,Седан,220833309.webp,0
219848577,Внедорожник,219848577.webp,1
214339145,Седан,214339145.webp,0
213912409,Седан,213912409.webp,0
222468278,Седан,222468278.webp,0
221083820,Кроссовер,221083820.webp,1
221741725,Кроссовер,221741725.webp,1
221453422,Внедорожник,221453422.webp,1
220268213,Седан,220268213.webp,0
219555773,Внедорожник,219555773.webp,1
222472110,Внедорожник,222472110.webp,1
221417541,Внедорожник,221417541.webp,1
222468176,Седан,222468176.webp,0
220097223,Внедорожник,220097223.webp,1
222468118,Седан,222468118.webp,0
221669664,Седан,221669664.webp,0
216698569,Седан,216698569.webp,0
222382649,Седан,222382649.webp,0
222382567,Седан,222382567.webp,0
217279915,Седан,217279915.webp,0
222327299,Седан,222327299.webp,0
218958014,Седан,218958014.webp,0
216064988,Внедорожник,216064988.webp,1
213117960,Седан,213117960.webp,0
221996891,Кроссовер,221996891.webp,1
221957625,Внедорожник,221957625.webp,1
221912970,Седан,221912970.webp,0
197895074,Внедорожник,197895074.webp,1
222205547,Седан,222205547.webp,0
222868713,Седан,222868713.webp,0
222781787,Кроссовер,222781787.webp,1
220083243,Седан,220083243.webp,0
210799969,Кроссовер,210799969.webp,1
218931318,Кроссовер,218931318.webp,1
221755928,Седан,221755928.webp,0
222869821,Кроссовер,222869821.webp,1
168536023,Кроссовер,168536023.webp,1
219754024,Кроссовер,219754024.webp,1
207977804,Седан,207977804.webp,0
194557324,Кроссовер,194557324.webp,1
209900990,Седан,209900990.webp,0
222867463,Кроссовер,222867463.webp,1
217597431,Седан,217597431.webp,0
216638380,Кроссовер,216638380.webp,1
222866183,Седан,222866183.webp,0
216257542,Кроссовер,216257542.webp,1
222866245,Седан,222866245.webp,0
222865125,Седан,222865125.webp,0
222865302,Седан,222865302.webp,0
220805393,Седан,220805393.webp,0
219659306,Седан,219659306.webp,0
222864895,Седан,222864895.webp,0
222863980,Кроссовер,222863980.webp,1
222864865,Седан,222864865.webp,0
220919170,Кроссовер,220919170.webp,1
222863166,Седан,222863166.webp,0
222862926,Кроссовер,222862926.webp,1
222120339,Кроссовер,222120339.webp,1
222863367,Седан,222863367.webp,0
217945511,Кроссовер,217945511.webp,1
219261785,Седан,219261785.webp,0
196421418,Седан,196421418.webp,0
207198121,Кроссовер,207198121.webp,1
201567858,Кроссовер,201567858.webp,1
219855303,Кроссовер,219855303.webp,1
175097952,Кроссовер,175097952.webp,1
212402574,Седан,212402574.webp,0
215728414,Седан,215728414.webp,0
222861076,Седан,222861076.webp,0
222860864,Седан,222860864.webp,0
198890390,Седан,198890390.webp,0
221889805,Седан,221889805.webp,0
209105874,Седан,209105874.webp,0
222860282,Седан,222860282.webp,0
217858923,Кроссовер,217858923.webp,1
222858653,Седан,222858653.webp,0
222859826,Кроссовер,222859826.webp,1
222849297,Кроссовер,222849297.webp,1
222858552,Седан,222858552.webp,0
222852507,Седан,222852507.webp,0
222857474,Седан,222857474.webp,0
219382485,Кроссовер,219382485.webp,1
220504452,Седан,220504452.webp,0
201263586,Седан,201263586.webp,0
222856650,Седан,222856650.webp,0
214729882,Седан,214729882.webp,0
217909037,Кроссовер,217909037.webp,1
216719047,Седан,216719047.webp,0
172080998,Седан,172080998.webp,0
222855046,Седан,222855046.webp,0
192162978,Седан,192162978.webp,0
219847888,Седан,219847888.webp,0
222193831,Седан,222193831.webp,0
222160896,Седан,222160896.webp,0
222286902,Кроссовер,222286902.webp,1
215898460,Седан,215898460.webp,0
220036204,Седан,220036204.webp,0
220047866,Кроссовер,220047866.webp,1
207944783,Седан,207944783.webp,0
221897585,Седан,221897585.webp,0
208854635,Седан,208854635.webp,0
189121540,Седан,189121540.webp,0
213262265,Кроссовер,213262265.webp,1
219816574,Седан,219816574.webp,0
199898716,Кроссовер,199898716.webp,1
220589707,Седан,220589707.webp,0
206904594,Седан,206904594.webp,0
213164403,Седан,213164403.webp,0
210515569,Кроссовер,210515569.webp,1
221905749,Седан,221905749.webp,0
216550003,Седан,216550003.webp,0
221541659,Седан,221541659.webp,0
215390553,Кроссовер,215390553.webp,1
222526317,Седан,222526317.webp,0
220096559,Седан,220096559.webp,0
221142654,Седан,221142654.webp,0
222521326,Седан,222521326.webp,0
218081588,Седан,218081588.webp,0
222520599,Седан,222520599.webp,0
190782417,Седан,190782417.webp,0
211941031,Седан,211941031.webp,0
209938755,Седан,209938755.webp,0
211429798,Седан,211429798.webp,0
219877053,Седан,219877053.webp,0
222438770,Кроссовер,222438770.webp,1
221601791,Седан,221601791.webp,0
198470889,Седан,198470889.webp,0
222465123,Седан,222465123.webp,0
221776289,Седан,221776289.webp,0
221467578,Кроссовер,221467578.webp,1
217786782,Седан,217786782.webp,0
220073059,Седан,220073059.webp,0
222442647,Седан,222442647.webp,0
164350150,Кроссовер,164350150.webp,1
188997098,Седан,188997098.webp,0
221870273,Седан,221870273.webp,0
222384790,Седан,222384790.webp,0
221139067,Седан,221139067.webp,0
221999872,Седан,221999872.webp,0
222439054,Седан,222439054.webp,0
220605450,Седан,220605450.webp,0
221801023,Седан,221801023.webp,0
222135565,Седан,222135565.webp,0
213309624,Седан,213309624.webp,0
221562291,Седан,221562291.webp,0
199391472,Кроссовер,199391472.webp,1
221320450,Седан,221320450.webp,0
217301477,Седан,217301477.webp,0
220606107,Седан,220606107.webp,0
221992307,Седан,221992307.webp,0
216363422,Кроссовер,216363422.webp,1
215223295,Кроссовер,215223295.webp,1
222506988,Седан,222506988.webp,0
222506631,Седан,222506631.webp,0
222507722,Седан,222507722.webp,0
222506073,Седан,222506073.webp,0
222506596,Седан,222506596.webp,0
216708172,Кроссовер,216708172.webp,1
222195967,Седан,222195967.webp,0
221363462,Кроссовер,221363462.webp,1
219659109,Кроссовер,219659109.webp,1
197445559,Седан,197445559.webp,0
203565466,Седан,203565466.webp,0
221806318,Седан,221806318.webp,0
189831726,Кроссовер,189831726.webp,1
206330881,Седан,206330881.webp,0
222496048,Седан,222496048.webp,0
205011742,Седан,205011742.webp,0
213314001,Седан,213314001.webp,0
